SpaceBarMetric,35

TimesDiedMetric,0

Level1FinishTimeMetric,

SpaceBarMetric,35

TimesDiedMetric,0

Level1FinishTimeMetric,
,137.5272

SpaceBarMetric,28

TimesDiedMetric,0

Level1FinishTimeMetric,

SpaceBarMetric,28

TimesDiedMetric,0

Level1FinishTimeMetric,

SpaceBarMetric,28

TimesDiedMetric,0

Level1FinishTimeMetric,

SpaceBarMetric,28

TimesDiedMetric,0

Level1FinishTimeMetric,
,212.7318

